,id,first_name,last_name,address_line_1,address_line_2,address_city,address_state,address_zipcode,gender,marital_status,us_citizen,dob,survey_id,last_4_social,occupation,annual_income,net_worth,pilot_flag,scuba_flag,auto_racing_flag,recreational_climbing_flag,felony_flag,dui_flag,suspended_license_flag
751,751,Lisa,Lewis,111 Lakeview Terrace,,Lynn Haven,FL,32444,1,Divorced,0,1962-09-14,S50c2e82ddd50751,3956,Engineer,55066,165198,1,1,0,1,0,0,0
752,752,Jean,Chatten,1401 Saint George Avenue,,Moore,OK,73160,1,Married,1,1951-06-06,S50c2e82ddd50752,9150,Officer,79047,158094,1,1,1,0,0,1,1
753,753,Ryan,Elmore,2622 Martin Luther King Junior Boulevard,,Fayetteville,AR,72704,0,Married,0,1996-09-18,S50c2e82ddd50753,8662,Partner,154986,0,1,0,1,0,0,1,0
754,754,Christopher,Wilson,768 North Main Street,,Manchester,CT,06040,0,Separated,0,1958-10-28,S50c2e82ddd50754,3154,Economist,169569,339138,1,1,1,0,0,0,1
755,755,Brian,Rodriguez,328 Missouri Avenue Northwest,,Washington,DC,20011,1,Divorced,0,1998-06-25,S50c2e82ddd50755,7541,Specialist,175424,350848,0,0,1,0,1,0,1
756,756,Daniel,Williams,226 Tranquility Lane,,Saint Albans Town,VT,05488,0,Widowed,1,1946-12-22,S50c2e82ddd50756,1648,Broker,57365,57365,1,1,1,0,0,0,1
757,757,Joseph,Bailey,4432 Cobalt Drive,,Harwood,MD,20776,0,Widowed,0,1969-01-06,S50c2e82ddd50757,5892,Operator,189578,568734,1,0,1,0,0,0,1
758,758,Gina,Campbell,210 Green Road,,Manchester,CT,06042,1,Separated,1,2000-04-20,S50c2e82ddd50758,6271,Specialist,36803,184015,1,1,0,1,1,0,1
759,759,Angelita,Law,4035 East 8th Street,,Panama City,FL,32404,0,Divorced,1,1958-07-08,S50c2e82ddd50759,1747,Manager,112555,450220,1,0,0,1,0,0,0
760,760,Teresa,Mccombs,86 Highland Street,,Manchester,CT,06040,1,Single,0,1943-10-27,S50c2e82ddd50760,1032,Consultant,95790,191580,1,0,1,1,1,0,0
761,761,Mark,Thompson,1275 South Holland Drive,,Fayetteville,AR,72704,1,Widowed,0,1998-04-21,S50c2e82ddd50761,9160,Operator,125096,0,1,1,0,0,1,0,1
762,762,Charles,Jackson,632 North Pine Street,,Anchorage,AK,99508,0,Widowed,1,1946-05-11,S50c2e82ddd50762,5404,Controller,49728,99456,0,1,0,0,0,1,1
763,763,Adalberto,Wallace,1630 Eton Way,,Crofton,MD,21114,0,Widowed,0,1957-07-17,S50c2e82ddd50763,8229,Messenger,61791,185373,1,0,0,0,1,1,0
764,764,Scottie,Rhoades,9 South Pinyon Point,,Fayetteville,AR,72701,1,Separated,1,1972-08-17,S50c2e82ddd50764,9730,Economist,141504,283008,1,1,1,0,1,1,0
765,765,Ella,Parker,208 Kinnaird Lane,,Louisville,KY,40243,1,Separated,0,1984-06-16,S50c2e82ddd50765,4504,Economist,46028,184112,0,0,1,1,0,0,1
766,766,Marcus,Horta,645 Governor Bridge Road,,Davidsonville,MD,21035,0,Widowed,0,1991-05-19,S50c2e82ddd50766,4844,Receptionist,84582,422910,1,1,1,0,1,1,1
767,767,Mary,Lewis,6206 Waters Avenue,#110,Savannah,GA,31406,1,Separated,0,1991-02-19,S50c2e82ddd50767,1299,Executive,46809,187236,1,1,0,1,1,0,0
768,768,Tonya,Dotson,404 Ramble Wood Circle,,Nashville,TN,37221,1,Single,0,1952-09-11,S50c2e82ddd50768,0320,Director,145990,437970,0,0,1,1,1,1,1
769,769,Jae,Merritt,5119 West Columbine Drive,,Glendale,AZ,85304,1,Separated,1,1961-07-13,S50c2e82ddd50769,4201,Receptionist,20167,60501,0,0,1,0,1,0,0
770,770,George,Albers,3104 Southwest 46th Street,,Oklahoma City,OK,73119,0,Separated,1,1956-03-02,S50c2e82ddd50770,0241,Economist,71513,71513,0,0,1,1,0,1,1
771,771,Brian,Creel,7047 Vinson Road,,Panama City,FL,32413,1,Single,1,1961-06-11,S50c2e82ddd50771,8089,Researcher,101726,406904,0,0,0,1,0,1,1
772,772,James,Mueller,706 James Road,,Glen Burnie,MD,21061,0,Separated,1,1961-07-02,S50c2e82ddd50772,2638,Representative,99466,298398,0,1,0,1,1,1,1
773,773,Ariana,Nault,15 Lakewood Drive,,Thunderbolt,GA,31410,0,Divorced,1,1980-11-05,S50c2e82ddd50773,9941,Appraiser,143421,717105,0,0,0,0,0,0,1
774,774,Clark,Clouthier,17 Gregory Street,,Middleton,MA,01949,0,Widowed,1,1977-07-18,S50c2e82ddd50774,1025,Representative,151164,604656,0,1,0,1,1,0,0
775,775,Michael,Rebman,1124 Frederick Douglass Avenue,,Oklahoma City,OK,73117,1,Widowed,0,1986-09-27,S50c2e82ddd50775,5268,Messenger,155582,0,1,1,1,0,0,1,1
776,776,Gerardo,Mcgrath,6391 West 60th Avenue,#210,Arvada,CO,80003,1,Widowed,1,1957-02-10,S50c2e82ddd50776,2282,Appraiser,149301,0,0,1,1,0,1,0,0
777,777,Eddy,Ellison,2075 Archer Drive,,Fayetteville,AR,72701,0,Separated,1,1962-04-06,S50c2e82ddd50777,2105,Estimator,155999,0,0,0,1,0,0,0,1
778,778,Susan,Faulkner,31 Yosemite Avenue,,Oakland,CA,94611,0,Widowed,0,1985-02-07,S50c2e82ddd50778,8419,Broker,196148,392296,0,1,0,0,0,0,0
779,779,Charles,Douglas,1726 Bridgeview Lane,#5,Lyndon,KY,40242,1,Married,0,1942-01-21,S50c2e82ddd50779,0116,Receptionist,33802,169010,1,0,0,0,0,0,1
780,780,Richard,Hasas,122 Coral Drive,,Panama City Beach,FL,32413,1,Separated,1,1996-08-10,S50c2e82ddd50780,8317,Administrator,92853,278559,1,1,0,1,1,1,1
781,781,Willie,Stewart,6518 Dolphin Court,,Glen Burnie,MD,21061,0,Separated,0,1941-07-03,S50c2e82ddd50781,4770,Coordinator,187854,375708,1,0,1,1,0,0,1
782,782,Virgil,Ines,8852 Broderick Street,,Montgomery,AL,36117,0,Separated,1,1941-02-25,S50c2e82ddd50782,0741,Architect,73766,147532,1,1,0,1,0,1,0
783,783,Mary,Manning,2506 West Madison Street,,Louisville,KY,40211,1,Single,1,1980-01-19,S50c2e82ddd50783,4242,Executive,46528,0,0,1,1,1,1,0,0
784,784,Jacqueline,Smith,5104 West Tierra Buena Lane,,Glendale,AZ,85306,1,Married,1,1977-08-16,S50c2e82ddd50784,3883,Coordinator,155384,621536,1,0,0,0,1,0,1
785,785,Sylvia,Mcdaniel,2538 East 40th Plaza,,Panama City,FL,32405,0,Separated,0,1946-01-02,S50c2e82ddd50785,5344,Manager,132683,265366,1,0,0,0,1,1,0
786,786,Sarah,Blair,6241 Hudson Creek Drive,,Louisville,KY,40291,0,Separated,1,1958-09-20,S50c2e82ddd50786,5960,President,96353,96353,0,0,1,1,1,0,0
787,787,Paul,Barr,1656 Newton Street Northwest,,Washington,DC,20010,1,Separated,0,1997-03-23,S50c2e82ddd50787,7368,Analyst,36309,72618,1,1,0,0,1,1,0
788,788,Anne,Hood,1046 Dudley Avenue,,Louisville,KY,40204,0,Divorced,0,1995-07-02,S50c2e82ddd50788,7803,Architect,89308,267924,0,1,1,0,1,0,0
789,789,Catherine,Thomas,3579 2nd Avenue,,Edgewater,MD,21037,1,Divorced,1,1950-10-18,S50c2e82ddd50789,0765,Engineer,182911,914555,0,0,1,0,0,0,1
790,790,Anna,Yager,194 North Main Street,#1F,Webster,MA,01570,1,Divorced,1,1940-03-01,S50c2e82ddd50790,6133,President,120727,241454,1,1,1,1,0,0,1
791,791,Mitchell,Williams,2262 Hall Place Northwest,,Washington,DC,20007,0,Married,1,1973-06-09,S50c2e82ddd50791,1591,Broker,162227,0,0,1,1,1,1,0,0
792,792,Theola,Smith,23 Florida Avenue Northeast,,Washington,DC,20002,1,Separated,0,1972-08-21,S50c2e82ddd50792,9925,Partner,112161,336483,1,1,1,1,1,1,0
793,793,Paula,Mason,1709 Travers Court,,Edmond,OK,73003,0,Widowed,1,1944-03-24,S50c2e82ddd50793,7272,Vice-president,163389,326778,0,0,1,0,1,1,1
794,794,Shirley,Manning,7002 Secrest Court,,Arvada,CO,80007,0,Separated,1,1994-08-20,S50c2e82ddd50794,3762,Manager,193264,0,1,1,1,0,1,1,0
795,795,Kimberly,Stevenson,205 Harrison Avenue,,Louisville,KY,40243,1,Widowed,0,1943-08-23,S50c2e82ddd50795,6251,Partner,192370,577110,0,1,1,1,0,1,0
796,796,Shelley,Thomas,14 Huntington Street,,Manchester,CT,06040,0,Widowed,0,1995-04-18,S50c2e82ddd50796,3551,Administrator,122303,0,0,0,1,0,0,1,1
797,797,Alexis,Moreland,637 Britannia Drive,,Vallejo,CA,94591,0,Separated,1,1987-08-21,S50c2e82ddd50797,4836,Operator,100553,100553,1,1,1,1,1,1,0
798,798,Audra,Carter,72 Bentley Avenue,,Poultney,VT,05764,1,Married,0,1961-02-19,S50c2e82ddd50798,8004,Advisory,138074,276148,1,0,0,1,1,0,0
799,799,Alfredo,Schneider,420 D Street Northwest,,Ardmore,OK,73401,0,Separated,0,1976-04-10,S50c2e82ddd50799,5374,Surveyor,76895,307580,1,1,0,0,0,0,0
800,800,Sue,Tobar,20930 Todd Valley Road,,Foresthill,CA,95631,1,Widowed,0,1955-11-14,S50c2e82ddd50800,1350,Agent,195345,976725,0,0,1,0,0,1,0
801,801,Theresa,Ruelas,8709 Peeble Lane,,Louisville,KY,40272,0,Single,1,1994-07-17,S50c2e82ddd50801,9621,Messenger,73886,295544,1,1,1,0,0,0,1
802,802,Clark,Root,13852 West 66th Place,,Arvada,CO,80004,1,Married,0,1995-11-04,S50c2e82ddd50802,9483,Professional,65515,0,0,1,1,0,1,1,0
803,803,Maria,Cummins,53 Great Woods Road,,Saugus,MA,01906,1,Widowed,1,2000-03-05,S50c2e82ddd50803,4965,Architect,69943,139886,1,0,0,0,1,1,0
804,804,Delores,Daniels,74 Ranch Drive,,Montgomery,AL,36109,0,Married,1,1957-08-13,S50c2e82ddd50804,5379,Specialist,160157,800785,1,1,1,1,0,1,0
805,805,Christopher,Dawkins,12091 Mierkey Road,,Jackson,CA,95642,1,Separated,1,1949-09-04,S50c2e82ddd50805,2849,Officer,119323,0,0,0,0,0,0,0,1
806,806,Maria,Vargas,3436 Lexington Road,,Montgomery,AL,36111,0,Married,1,1963-02-20,S50c2e82ddd50806,1369,Leader,21068,0,1,1,0,1,0,0,1
807,807,Gladys,Welder,505 Southeast 32nd Street,,Oklahoma City,OK,73129,1,Widowed,0,1991-04-23,S50c2e82ddd50807,4295,Representative,83604,0,0,1,1,0,0,1,0
808,808,Rob,Vessels,1711 8th Street Northwest,,Washington,DC,20001,1,Separated,1,1989-02-11,S50c2e82ddd50808,5772,Consultant,101320,303960,0,1,1,1,0,1,0
809,809,Elsie,Mcgough,3951 Kimberly Street,,Montgomery,AL,36116,0,Divorced,0,1976-01-13,S50c2e82ddd50809,0207,Architect,103175,103175,0,0,1,0,0,0,1
810,810,Timothy,Barnes,8704 Bayberry Place,,Plantation,KY,40242,1,Married,0,1974-06-26,S50c2e82ddd50810,4515,Broker,198503,397006,1,0,1,1,0,0,0
811,811,Nicholas,Watson,14 School Street,,Medway,MA,02053,0,Married,0,1988-06-23,S50c2e82ddd50811,7047,Counsel,193527,0,0,1,0,0,1,1,0
812,812,Richard,Wallace,7609 Doris Place,,Oklahoma City,OK,73162,0,Divorced,0,1993-02-22,S50c2e82ddd50812,9641,Appraiser,49967,249835,1,0,0,1,1,0,0
813,813,Christopher,Love,540 East Appleby Road,#105,Fayetteville,AR,72703,1,Married,1,1940-12-07,S50c2e82ddd50813,2989,Agent,67115,0,1,1,1,1,0,1,0
814,814,Roy,Richardson,269 Park Street,#1,North Reading,MA,01864,0,Widowed,0,1992-07-12,S50c2e82ddd50814,0332,Economist,30627,91881,0,0,0,0,1,0,1
815,815,Kimberly,Mason,545 East Muhammad Ali Boulevard,#103,Louisville,KY,40202,0,Single,1,1983-12-21,S50c2e82ddd50815,7442,Superintendent,114973,574865,1,0,0,0,0,1,0
816,816,Tawnya,Seats,103 Fenwick Village Drive,,Savannah,GA,31419,1,Single,1,1986-11-09,S50c2e82ddd50816,8140,Operator,92919,92919,1,1,1,0,0,1,1
817,817,Marshall,Holt,124 Rod Key Street,,Lyndon,VT,05851,0,Single,0,1940-03-22,S50c2e82ddd50817,5385,Vice-president,25355,0,0,0,1,0,1,1,1
818,818,Sharon,Hirschfeld,32 Royal Drive,,Louisville,KY,40214,0,Widowed,0,1941-12-15,S50c2e82ddd50818,5744,Appraiser,197183,985915,0,1,1,1,1,1,1
819,819,William,Parr,5836 Red Barn Road,,Montgomery,AL,36116,1,Married,0,1966-03-14,S50c2e82ddd50819,2076,Estimator,113310,226620,0,0,0,1,0,1,1
820,820,James,Bailey,4920 Quonset Drive,,Sacramento,CA,95820,1,Single,1,1968-04-08,S50c2e82ddd50820,4797,Administrator,91610,0,1,1,0,1,1,1,0
821,821,Stephan,Phillips,970 Old Oak Road,,Livermore,CA,94550,1,Separated,1,1950-04-10,S50c2e82ddd50821,7826,Consultant,137740,413220,0,1,0,1,0,0,0
822,822,Nancy,Gaines,1333 Kenyon Street Northwest,,Washington,DC,20010,1,Single,0,1994-06-27,S50c2e82ddd50822,3028,Coordinator,156740,156740,1,0,0,1,0,0,0
823,823,Michael,Harris,25 Morton Street,#216,Quincy,MA,02169,0,Married,1,1988-03-08,S50c2e82ddd50823,4908,Partner,129966,0,0,1,1,0,1,0,1
824,824,Diana,Lacour,1452 55th Avenue,B,Oakland,CA,94621,1,Single,0,1941-10-14,S50c2e82ddd50824,5922,Vice-president,184216,552648,1,0,1,0,0,0,1
825,825,Madeleine,Bailey,17109 Guava Avenue,,Panama City Beach,FL,32413,1,Divorced,0,1984-08-14,S50c2e82ddd50825,9658,Advisory,169361,338722,0,1,1,1,1,0,0
826,826,Josette,Parker,3164 West Woodfield Way,,Fayetteville,AR,72704,1,Married,0,1953-08-19,S50c2e82ddd50826,1275,Supervisor,170443,340886,0,0,1,1,1,0,1
827,827,Richard,Fehlinger,5634 Kipling Parkway,#102,Arvada,CO,80002,0,Separated,1,1954-05-22,S50c2e82ddd50827,5792,Advisory,47939,47939,1,1,1,1,0,0,0
828,828,Paul,Keene,8001 East 6th Avenue,#APT 000003,Anchorage,AK,99504,0,Widowed,0,1986-03-18,S50c2e82ddd50828,5295,Executive,78771,236313,0,1,0,1,0,0,0
829,829,Viola,Light,3808 South Smiley Circle,,Montgomery,AL,36108,0,Divorced,1,1997-10-11,S50c2e82ddd50829,0765,Director,25534,102136,0,1,0,1,1,1,1
830,830,Jessica,Foster,110 Carraway Lane,,Annapolis,MD,21401,0,Divorced,1,1983-10-08,S50c2e82ddd50830,6456,Officer,82997,0,0,1,1,1,1,1,0
831,831,Shane,Avant,328 Missouri Avenue Northwest,,Washington,DC,20011,0,Married,1,1983-09-21,S50c2e82ddd50831,2748,Consultant,135140,135140,0,1,1,1,0,1,1
832,832,Jamie,Mcgill,3604 Ridgehaven Drive,,Midwest City,OK,73110,0,Separated,0,1956-07-19,S50c2e82ddd50832,4431,Controller,156336,156336,0,1,1,1,0,1,1
833,833,Mary,Cervantes,1734 Corcoran Street Northwest,,Washington,DC,20009,0,Single,0,1954-10-22,S50c2e82ddd50833,3970,Specialist,105287,105287,1,0,1,1,1,1,0
834,834,Darryl,Sealey,134 Butternut Road,,Manchester,CT,06040,0,Divorced,0,1946-06-08,S50c2e82ddd50834,6527,Partner,155286,310572,0,0,0,0,1,0,0
835,835,Tara,Desantis,8380 Lockwood Road,,Pasadena,MD,21122,1,Divorced,0,1947-03-27,S50c2e82ddd50835,6173,Officer,141067,141067,0,1,0,0,0,1,1
836,836,Patricia,Reddy,95 Claiborne Street,,Nashville,TN,37210,0,Divorced,0,1943-08-12,S50c2e82ddd50836,5316,Controller,161566,484698,1,0,0,0,0,1,1
837,837,Christopher,Anderson,1026 Orchard Avenue,,Louisville,KY,40213,1,Widowed,0,1983-12-10,S50c2e82ddd50837,5070,Messenger,27361,54722,1,0,1,0,0,1,1
838,838,Vicky,Emmert,7404 West Crest Lane,,Glendale,AZ,85310,0,Widowed,1,1998-04-08,S50c2e82ddd50838,5687,Counsel,82418,0,0,0,0,0,0,0,0
839,839,Charles,Sanchez,2317 Fernwood Drive,,Nashville,TN,37216,1,Married,1,1949-04-03,S50c2e82ddd50839,5201,Leader,197358,789432,0,1,1,1,1,0,1
840,840,Tina,Gaudino,600 Crosby Boulevard,,Midwest City,OK,73110,0,Separated,0,1962-08-19,S50c2e82ddd50840,6890,Underwriter,182453,912265,0,0,0,0,1,1,0
841,841,Willie,Franca,16 Cabot Street,#2,Everett,MA,02149,0,Widowed,0,1954-11-26,S50c2e82ddd50841,9111,Partner,142562,142562,0,1,1,0,0,0,1
842,842,Bessie,Martin,81 Buck Hill Road,,Guilford,VT,05301,1,Married,1,1965-12-22,S50c2e82ddd50842,1564,Counsel,74392,148784,0,0,1,0,1,0,1
843,843,Kelsey,Nemith,5113 Village Trace,,Nashville,TN,37211,1,Married,1,1987-05-23,S50c2e82ddd50843,2516,President,166057,498171,0,0,0,0,1,1,0
844,844,Gail,Erben,5701 East Shirley Lane,,Montgomery,AL,36117,0,Widowed,1,1991-02-19,S50c2e82ddd50844,7586,Underwriter,110608,553040,1,0,0,0,1,1,0
845,845,Marion,Bueno,804 Old Coach Place,,Nashville,TN,37076,1,Single,1,1995-01-15,S50c2e82ddd50845,4615,Vice-president,112508,450032,0,1,1,1,0,0,1
846,846,Mark,Burris,8614 Surf Drive,,Panama City,FL,32408,1,Widowed,1,1995-05-14,S50c2e82ddd50846,1391,Engineer,102557,102557,1,1,0,1,1,0,0
847,847,Edward,Estrada,6408 Fern Crest Road,,Louisville,KY,40291,1,Divorced,0,1966-11-05,S50c2e82ddd50847,5719,Partner,194743,778972,1,0,0,0,1,1,0
848,848,Rose,Bruno,325 Baxter Lane,,Fayetteville,AR,72701,0,Single,1,1967-03-14,S50c2e82ddd50848,3925,Appraiser,196921,393842,1,1,1,0,0,0,0
849,849,Felicia,Hefner,83 Oakdale Road,,Newton,MA,02459,0,Widowed,1,1965-05-05,S50c2e82ddd50849,9948,Professional,33146,99438,1,0,1,0,0,1,0
850,850,Marcella,Harris,707 Harrisburg Drive,,Davidsonville,MD,21035,0,Single,1,1961-01-13,S50c2e82ddd50850,8776,Superintendent,190241,951205,1,1,1,0,0,1,0
851,851,Jorge,Robinson,4136 East Virginia Lane,,Montgomery,AL,36116,0,Married,0,1961-08-04,S50c2e82ddd50851,3184,Coordinator,115316,0,1,0,0,1,0,1,0
852,852,Lindsay,Jackson,4511 Sloat Road,,Fremont,CA,94538,0,Married,0,1989-09-09,S50c2e82ddd50852,1221,Consultant,100894,0,1,1,1,0,0,1,0
853,853,Lorene,Brown,20933 River Park Drive,,Anchorage,AK,99577,1,Separated,1,1964-10-21,S50c2e82ddd50853,2728,Director,66129,330645,1,0,0,0,0,0,0
854,854,Michele,Zimmerebner,16910 Alpine Drive,,Pioneer,CA,95666,1,Single,0,1949-07-15,S50c2e82ddd50854,9499,Professional,185616,371232,0,1,1,0,0,0,1
855,855,Jessie,Oxley,2835 Southwest 78th Street,,Oklahoma City,OK,73159,1,Married,1,1957-02-03,S50c2e82ddd50855,9284,Researcher,106983,534915,1,0,1,0,0,0,1
856,856,Joshua,Dumbleton,24 Amherst Drive,,Manchester,CT,06042,0,Divorced,1,1953-12-15,S50c2e82ddd50856,0636,President,131291,131291,0,1,1,1,0,0,0
857,857,Eugene,Green,37 Fieldside Drive,,Groton,CT,06340,0,Separated,1,1945-01-20,S50c2e82ddd50857,6431,Estimator,61191,244764,1,1,1,1,0,1,0
858,858,Deborah,Biddick,1495 Snell Boulevard,,Nashville,TN,37218,0,Separated,1,1950-01-25,S50c2e82ddd50858,6625,Consultant,114605,114605,1,1,1,1,0,1,1
859,859,Wendy,Sather,1106 Commanders Way South,,Annapolis,MD,21409,0,Married,0,1982-04-28,S50c2e82ddd50859,5172,Researcher,32162,160810,1,1,1,1,1,0,0
860,860,Paul,Ezzelle,57413 Taku Avenue,,Homer,AK,99603,1,Married,1,1954-03-28,S50c2e82ddd50860,1461,Appraiser,112972,0,0,1,1,0,1,1,1
861,861,Sandra,Moss,12 Red Fox Drive,,Savannah,GA,31419,0,Widowed,1,1968-08-21,S50c2e82ddd50861,4124,Architect,199463,797852,0,0,0,0,0,1,1
862,862,Daniel,Cohen,2042 High Street,,Oakland,CA,94601,1,Separated,0,1959-06-12,S50c2e82ddd50862,9442,Underwriter,147233,147233,1,0,0,0,1,0,1
863,863,Lessie,Brooks,2716 Fairmont Drive,,Panama City,FL,32405,0,Single,0,1969-12-07,S50c2e82ddd50863,5212,Administrator,92459,92459,1,1,0,0,0,1,0
864,864,Danielle,Strickland,2507 R Street Southeast,,Washington,DC,20020,0,Divorced,0,1987-03-08,S50c2e82ddd50864,2373,Administrator,198453,0,1,0,0,1,1,0,0
865,865,Charles,Hodge,856 Milton Street,,Oakland,CA,94607,1,Widowed,1,1945-11-02,S50c2e82ddd50865,9250,Director,121598,364794,1,0,0,0,1,0,0
866,866,Mary,Dean,15 Mystic Avenue,#1,Medford,MA,02155,0,Divorced,1,1952-01-19,S50c2e82ddd50866,1677,Director,35244,70488,1,0,1,0,1,1,0
867,867,Christopher,Foster,10654 North 60th Avenue,#2019,Glendale,AZ,85304,1,Widowed,0,1969-12-17,S50c2e82ddd50867,3062,Partner,64804,259216,1,1,1,1,1,0,0
868,868,Joseph,Wong,305 Becket Avenue,,Louisville,KY,40118,1,Single,0,1950-01-26,S50c2e82ddd50868,1901,Supervisor,128935,644675,0,1,1,1,0,1,0
869,869,Samuel,Ramirez,3101 Penland Parkway,#STE H6,Anchorage,AK,99508,0,Single,1,1956-09-24,S50c2e82ddd50869,1936,Boss,181498,725992,0,1,1,1,0,1,1
870,870,Matthew,Bailey,110 Lenoak Drive,,Louisville,KY,40214,0,Separated,1,1970-06-02,S50c2e82ddd50870,3853,Messenger,134800,269600,0,0,1,0,1,0,0
871,871,Melissa,Owens,5434 Cedar Ash Crossing,,Nashville,TN,37013,0,Divorced,0,1997-01-24,S50c2e82ddd50871,4061,Architect,75145,225435,0,0,1,1,1,0,1
872,872,Carol,Cotta,3138 P Street Northwest,,Washington,DC,20007,0,Single,1,1975-09-08,S50c2e82ddd50872,4729,Vice-president,141457,565828,0,0,0,0,1,0,1
873,873,Terrell,Court,1897 Poplar Ridge Road,,Pasadena,MD,21122,1,Separated,1,1944-05-18,S50c2e82ddd50873,1557,Underwriter,110909,443636,0,0,1,0,0,0,0
874,874,David,Ortiz,6601 West Ocotillo Road,,Glendale,AZ,85301,0,Single,1,1947-10-13,S50c2e82ddd50874,4980,President,146100,292200,1,1,0,0,1,0,0
875,875,Greta,Prado,6244 Sun River Drive,,Sacramento,CA,95824,1,Single,1,1986-12-12,S50c2e82ddd50875,4837,Economist,39255,157020,1,1,1,0,0,0,1
876,876,John,Wilkerson,11655 West 81st Avenue,,Arvada,CO,80005,1,Single,0,1941-03-25,S50c2e82ddd50876,5420,Estimator,37172,37172,1,1,1,1,1,1,0
877,877,Tanya,Duran,910 Arlington Terrace,,Fayetteville,AR,72701,0,Separated,0,1964-10-14,S50c2e82ddd50877,6704,Appraiser,53124,0,0,1,0,1,1,0,0
878,878,Margaret,Lee,4617 East 3rd Street,,Panama City,FL,32404,0,Single,0,1990-07-23,S50c2e82ddd50878,0268,Professional,41388,206940,0,0,0,0,1,1,1
879,879,Anthony,Brewer,6622 West Mescal Street,,Glendale,AZ,85304,0,Separated,0,1996-01-04,S50c2e82ddd50879,7297,Professional,59474,118948,0,0,0,1,1,1,1
880,880,Bailey,Fissel,121 Alpine Way,,Panama City,FL,32404,0,Married,1,1999-11-26,S50c2e82ddd50880,4699,Director,139462,0,1,0,0,1,1,0,1
881,881,Robert,Rutt,2320 Northwest 113th Place,,Oklahoma City,OK,73120,0,Single,1,1985-12-28,S50c2e82ddd50881,5546,Manager,43339,130017,1,1,0,1,0,0,1
882,882,Freddy,Rainey,91 Hoague Drive,,Highgate,VT,05459,0,Separated,0,1944-01-07,S50c2e82ddd50882,0719,Vice-president,174779,524337,0,0,1,0,0,0,1
883,883,Hazel,Smith,29104 Quartz Lane,,Tollhouse,CA,93667,1,Widowed,1,1943-08-03,S50c2e82ddd50883,1767,Appraiser,132475,529900,0,1,0,0,0,1,1
884,884,Rob,Westervelt,2262 Hall Place Northwest,,Washington,DC,20007,1,Separated,0,1978-08-28,S50c2e82ddd50884,2146,Agent,194645,778580,1,0,1,0,0,1,1
885,885,Edward,Turner,305 Broderick Place,,Panama City Beach,FL,32413,0,Widowed,0,1976-03-06,S50c2e82ddd50885,5096,Manager,184487,0,0,0,1,0,1,0,0
886,886,Edward,Burns,4700 10th Street Northeast,,Washington,DC,20017,1,Widowed,0,1978-11-21,S50c2e82ddd50886,9641,Executive,43655,218275,0,0,1,1,0,1,1
887,887,Roseann,Phillips,8421 Thomas Drive,#4,Panama City,FL,32408,0,Separated,0,1985-07-09,S50c2e82ddd50887,6047,Leader,91555,0,1,0,1,1,1,0,0
888,888,Samuel,Gillam,1334 East 14th Avenue,#APT 000004,Anchorage,AK,99501,0,Widowed,0,1966-10-23,S50c2e82ddd50888,8228,Consultant,77187,0,0,1,1,1,1,0,0
889,889,Anna,Powell,6398 Jellison Way,,Arvada,CO,80004,1,Married,0,1941-08-26,S50c2e82ddd50889,9475,Researcher,168195,840975,1,1,0,0,0,1,0
890,890,Gwendolyn,Harger,1489 Falcon Nest Court,,Arnold,MD,21012,1,Married,1,1947-10-12,S50c2e82ddd50890,8949,Professional,108102,216204,0,1,1,1,0,0,0
891,891,Jacquelyn,Boring,1852 Cherry Road,,Annapolis,MD,21409,0,Widowed,1,1986-02-18,S50c2e82ddd50891,8788,Supervisor,22041,88164,0,1,1,1,0,0,1
892,892,Daniel,Richardson,5222 Nick Road,,Shady Side,MD,20764,1,Separated,1,1991-06-12,S50c2e82ddd50892,7596,Boss,55294,110588,0,1,1,1,0,1,1
893,893,Maria,Ayers,4246 Ray Drive,,Montgomery,AL,36109,1,Married,1,1970-12-28,S50c2e82ddd50893,2397,Vice-president,168863,0,0,1,1,0,0,1,0
894,894,Barbara,Thompson,98 Lee Drive,,Annapolis,MD,21403,0,Married,0,1987-08-04,S50c2e82ddd50894,5075,Agent,171518,0,1,1,0,1,0,0,1
895,895,John,Gagliano,912 Locklayer Street,,Nashville,TN,37208,1,Single,1,1961-11-09,S50c2e82ddd50895,7178,Representative,197102,591306,0,0,0,1,0,0,0
896,896,Jules,Seamons,2140 East 56th Avenue,#APT 11,Anchorage,AK,99507,0,Divorced,1,1960-12-21,S50c2e82ddd50896,6480,Vice-president,147801,739005,1,1,0,1,0,1,1
897,897,David,Erikson,3 Carvel Circle,,Edgewater,MD,21037,0,Single,1,1971-08-10,S50c2e82ddd50897,1314,Researcher,105248,210496,0,1,1,0,0,1,1
898,898,Lauren,Harkey,3808 Richland Avenue,,Nashville,TN,37205,0,Widowed,0,1988-04-11,S50c2e82ddd50898,3537,Manager,79428,317712,0,0,1,0,1,0,1
899,899,Gladys,Phillips,207 High Street,,Manchester,CT,06040,1,Divorced,1,1978-11-03,S50c2e82ddd50899,4356,Professional,34415,34415,0,1,0,1,1,0,0
900,900,Boyd,White,4130 Legation Street Northwest,,Washington,DC,20015,1,Divorced,1,1945-01-06,S50c2e82ddd50900,4694,Controller,62075,62075,1,0,0,0,1,0,1
901,901,David,Surface,1257 John Street,,Nashville,TN,37210,0,Single,1,1974-10-26,S50c2e82ddd50901,1657,Economist,107218,536090,0,1,0,0,0,1,1
